County,Sub-county,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022,January 2023,February 2023,March 2023,April 2023,May 2023,June 2023,July 2023,August 2023,September 2023
Kisii County,Bobasi Sub County,138.4064178466797,120.00403594970705,118.9324951171875,114.4498291015625,148.9146728515625,123.81658172607422,131.9647216796875,129.40103149414062,142.0120391845703,131.94825744628906,125.94863891601562,108.41376495361328,126.25603485107422,128.7469482421875,126.58686065673828,122.63123321533205,143.49635314941406,140.25668334960938,143.37646484375,132.5041046142578,143.8105010986328,139.34068298339844,142.8200225830078,133.99879455566406,125.32392120361328,130.31198120117188,129.43014526367188,136.46519470214844,136.25674438476562,145.34384155273438,133.735107421875,126.25157165527344,115.10214233398438,134.977783203125,136.6660614013672,125.43215942382812,122.5341567993164,123.07942962646484,138.1276397705078,137.57647705078125,134.92039489746094,136.23680114746094,134.73944091796875,122.38114166259766,141.24169921875,150.62899780273438,133.20921325683594,127.54302978515624,140.70460510253906,120.4815902709961,111.16317749023438,118.18985748291016,159.2229461669922,141.27789306640625,140.3834228515625,136.30271911621094,131.25074768066406
Kisii County,Bomachoge Borabu Sub County,136.02687072753906,120.6697235107422,118.68551635742188,114.8517608642578,149.73605346679688,121.23625946044922,132.50408935546875,123.22306060791016,136.6217041015625,134.3240203857422,124.74488067626952,106.4491958618164,126.07091522216795,126.92224884033205,122.49498748779295,117.9965591430664,142.41925048828125,137.720703125,142.21372985839844,131.5864715576172,141.8741455078125,139.03378295898438,136.33041381835938,128.9387969970703,123.67494201660156,128.76739501953125,130.16131591796875,138.2302703857422,135.28292846679688,142.64805603027344,131.12149047851562,122.74057006835938,112.0080795288086,131.14170837402344,136.98760986328125,124.42564392089844,122.51072692871094,123.93950653076172,138.1428985595703,136.74510192871094,132.5998077392578,133.66378784179688,133.88070678710938,119.69617462158205,138.30221557617188,145.5031280517578,129.52639770507812,120.87425994873048,137.76461791992188,120.95415496826172,109.37257385253906,122.91534423828124,152.46389770507812,139.91567993164062,139.0533905029297,130.47862243652344,127.06800079345705
Kisii County,Bomachoge Chache Sub County,136.36557006835938,113.97642517089844,112.53026580810548,108.8386459350586,142.40501403808594,121.59751892089844,131.2045135498047,122.45612335205078,133.95252990722656,127.05043029785156,124.7582015991211,108.28805541992188,123.39054870605467,122.82648468017578,118.4370574951172,120.18923950195312,137.4890899658203,139.94639587402344,138.69789123535156,126.9696807861328,137.52468872070312,130.5408477783203,136.97161865234375,127.7434310913086,120.28732299804688,123.30532836914062,121.03885650634766,128.05430603027344,129.4287567138672,139.477783203125,127.35061645507812,122.03787231445312,110.90656280517578,132.787353515625,129.31822204589844,121.29523468017578,118.3875961303711,116.18653106689452,133.48431396484375,131.82444763183594,128.78704833984375,133.3524169921875,131.78341674804688,116.00513458251952,133.98638916015625,144.0780792236328,127.20366668701172,121.06900024414062,138.24249267578125,115.6537094116211,108.03305053710938,115.57827758789062,154.3633270263672,137.3626251220703,136.18917846679688,128.0502471923828,121.13855743408205
Bomet County,Bomet Central Sub County,158.19956970214844,136.66256713867188,142.9281463623047,133.91273498535156,144.76611328125,121.56322479248048,146.10031127929688,134.74058532714844,147.29542541503906,144.40179443359375,133.55535888671875,119.74044036865234,134.31314086914062,150.36061096191406,147.97384643554688,126.94134521484376,155.07864379882812,134.61782836914062,141.33935546875,131.6948699951172,140.7074432373047,147.50897216796875,156.31153869628906,140.23463439941406,153.21240234375,150.71849060058594,154.00794982910156,142.23046875,132.11160278320312,143.62425231933594,131.92713928222656,134.09716796875,138.82968139648438,140.12319946289062,138.29638671875,128.87066650390625,139.25074768066406,153.18992614746094,169.41831970214844,159.19430541992188,141.5654296875,136.89759826660156,133.51451110839844,129.80162048339844,152.612060546875,166.8148651123047,150.88946533203125,137.9477996826172,162.81201171875,135.5355682373047,122.3025894165039,137.57196044921875,170.43321228027344,141.19366455078125,139.286376953125,142.79563903808594,145.62757873535156
Bomet County,Bomet East Sub County,143.628173828125,132.12953186035156,123.90377807617188,115.40072631835938,145.30555725097656,112.43365478515624,137.19284057617188,122.96421813964844,138.2019805908203,140.59298706054688,125.06265258789062,120.2752456665039,135.25633239746094,158.21351623535156,149.5829620361328,127.8058853149414,162.4009552001953,130.576171875,135.87770080566406,127.79476165771484,131.10897827148438,134.85336303710938,144.5743408203125,136.9253387451172,146.9649200439453,145.7488250732422,157.71066284179688,149.0118865966797,136.7269744873047,141.52401733398438,116.68572235107422,118.42330169677734,132.103759765625,143.52743530273438,141.86370849609375,120.80977630615234,127.99546813964844,146.6564483642578,165.34912109375,150.96128845214844,143.81016540527344,133.22128295898438,118.96106719970705,112.51457977294922,139.018798828125,151.40414428710938,131.9239959716797,128.5942840576172,145.13815307617188,116.90836334228516,118.7439193725586,148.47674560546875,173.33193969726562,137.57937622070312,135.2577667236328,123.76968383789062,132.00921630859375
Kisii County,Bonchari Sub County,128.8702392578125,99.4190444946289,101.963623046875,106.1513671875,135.6209716796875,125.4991683959961,127.38965606689452,118.45166015625,121.3671875,113.60528564453124,115.7569580078125,104.8071746826172,123.84857177734376,121.0838851928711,115.9405746459961,106.5537109375,131.9713134765625,137.70904541015625,133.41268920898438,115.5353012084961,131.41534423828125,129.2739715576172,145.2056884765625,132.2462921142578,121.19794464111328,116.4707489013672,112.6517105102539,119.5687255859375,130.67724609375,140.43856811523438,128.53994750976562,118.3018035888672,113.05380249023438,131.544189453125,130.34637451171875,120.2270965576172,113.0668487548828,112.45343780517578,118.8277816772461,119.72265625,123.867919921875,131.3942413330078,129.70887756347656,111.8731918334961,123.27381896972656,141.5890350341797,123.0185546875,120.7835693359375,131.12109375,103.3073272705078,98.9810028076172,115.2840576171875,150.51300048828125,134.14999389648438,133.64141845703125,128.13922119140625,115.34237670898438
Siaya County,Bondo Sub County,45.72115707397461,35.23879623413086,38.389286041259766,39.738468170166016,54.086463928222656,55.21832656860352,49.761817932128906,41.546653747558594,47.41644287109375,47.078521728515625,50.36001586914063,50.44060134887695,53.87635040283203,51.53784942626953,51.6769905090332,48.08187484741211,53.49726104736328,53.63396835327149,47.57390594482422,41.04218292236328,49.7739143371582,49.02832794189453,60.142845153808594,55.54511260986328,52.93004989624024,46.06786346435547,46.09954071044922,47.76543045043945,54.763648986816406,54.67355346679688,43.76158142089844,41.26063537597656,42.43976211547852,50.9330940246582,50.04606246948242,44.02622222900391,42.13258361816406,45.98853302001953,44.7323112487793,42.81024169921875,50.279441833496094,53.47159576416016,47.06737518310547,46.0653076171875,50.165714263916016,45.44976425170898,42.62783050537109,47.59576416015625,49.93888473510742,33.08552169799805,31.596912384033203,51.53822326660156,62.85593032836914,54.7369384765625,52.07063293457031,45.479713439941406,44.56265258789063
Nyamira County,Borabu Sub County,142.44854736328125,122.5083465576172,125.86136627197266,122.16063690185548,139.23611450195312,117.65738677978516,138.73715209960938,135.11756896972656,140.9753875732422,131.85401916503906,125.73287963867188,117.79489135742188,128.19488525390625,141.5706329345703,137.4427490234375,121.48975372314452,140.85110473632812,132.7644805908203,142.6497344970703,135.6007537841797,145.89837646484375,137.1172637939453,144.25198364257812,139.03607177734375,136.69630432128906,141.35202026367188,142.9796600341797,138.0825653076172,133.0184326171875,145.20909118652344,136.0797882080078,137.3035888671875,131.89590454101562,138.40213012695312,120.94247436523438,120.4477081298828,124.36431121826172,133.91831970214844,153.31394958496094,143.91485595703125,130.9891357421875,133.09115600585938,137.92982482910156,132.26296997070312,146.69976806640625,145.90188598632812,129.42759704589844,127.0485610961914,145.86962890625,124.7084503173828,113.32194519042967,122.19068145751952,152.78846740722656,134.8271026611328,136.54705810546875,138.04562377929688,138.1740264892578
Bungoma County,Bumula Sub County,83.11701202392578,67.25377655029297,62.66426086425781,69.70565795898438,108.14063262939452,113.6141586303711,106.68023681640624,99.72610473632812,109.07349395751952,104.72743225097656,109.5042953491211,107.11361694335938,99.67188262939452,100.22698211669922,96.56178283691406,89.716552734375,110.0272445678711,108.77398681640624,94.9441375732422,93.19277954101562,109.34258270263672,113.54496002197266,129.03598022460938,112.12580871582033,98.22412872314452,82.86175537109375,79.697265625,91.12950134277344,114.01847076416016,115.1736831665039,98.9298858642578,93.3008270263672,98.05397033691406,119.24817657470705,115.6167221069336,92.20545196533205,76.31465148925781,80.14271545410156,84.13943481445312,85.04472351074219,111.65827178955078,111.99295806884766,106.58318328857422,96.7350616455078,112.1029281616211,123.17566680908205,106.84083557128906,97.45165252685548,95.5278778076172,67.3609619140625,63.795143127441406,94.0381317138672,133.75772094726562,121.59555053710938,103.7789535522461,98.20954895019533,103.426025390625
Tana River County,Bura Sub County,21.42846298217773,16.393510818481445,15.01883602142334,18.765989303588867,27.005863189697266,22.73056983947754,20.34497833251953,19.83932876586914,21.67271041870117,28.10519218444824,46.7379150390625,55.36779022216797,43.35455703735352,36.92036819458008,28.46961212158203,43.93327331542969,54.38346481323242,35.403907775878906,30.63924217224121,27.841960906982425,24.859506607055664,24.75286865234375,38.50899505615234,33.99587631225586,28.276124954223636,19.33803367614746,17.342130661010742,28.691909790039062,31.582216262817383,26.29866600036621,21.94450569152832,21.585391998291016,21.193199157714844,19.448287963867188,22.314403533935547,37.91849899291992,33.95244216918945,23.380542755126957,19.82986068725586,25.93973159790039,41.51276016235352,28.417699813842773,25.25013542175293,23.32390022277832,21.566972732543945,22.317041397094727,35.80756759643555,39.16301727294922,23.818510055541992,17.198535919189453,17.869125366210938,29.47975730895996,34.982635498046875,27.098167419433597,22.87043190002441,21.015426635742188,19.88050842285156
Kakamega County,Butere Sub County,110.06067657470705,85.65365600585938,76.52009582519531,84.0128173828125,122.48339080810548,125.62345123291016,121.6902847290039,113.06753540039062,115.54425811767578,108.92021942138672,114.49862670898438,113.74979400634766,113.0768814086914,110.47478485107422,105.53534698486328,99.14289093017578,120.5479736328125,121.58721160888672,113.49842834472656,101.84458923339844,115.25424194335938,121.82149505615234,133.66513061523438,122.7059097290039,115.10701751708984,94.8062973022461,86.05850219726562,95.05785369873048,120.07691955566406,129.29916381835938,113.30785369873048,101.28974151611328,99.18840789794922,123.57546997070312,123.66349792480467,107.85027313232422,93.84805297851562,92.44043731689452,93.82028198242188,91.84017944335938,113.83141326904295,121.46150207519533,119.06668090820312,104.05895233154295,111.72994995117188,128.28089904785156,112.9204330444336,109.730712890625,116.66026306152344,81.6587142944336,72.04458618164062,103.5434341430664,138.136962890625,129.42758178710938,123.29589080810548,114.6233901977539,112.185546875
Busia County,Butula Sub County,90.07923126220705,71.43360900878906,67.87908935546875,72.59407043457031,103.74835968017578,108.86675262451172,106.7611312866211,100.59026336669922,109.9549560546875,110.52395629882812,109.73464965820312,106.1020050048828,106.59683227539062,106.01122283935548,103.34228515625,95.0123062133789,107.62268829345705,107.93585968017578,98.4015655517578,91.7348861694336,110.6989517211914,116.6072998046875,127.5813217163086,115.2965850830078,111.01555633544922,90.29806518554688,85.58252716064453,89.76580047607422,110.22350311279295,113.11296844482422,102.37723541259766,94.21710968017578,96.72405242919922,122.48429107666016,114.79348754882812,96.95259857177734,88.90840911865234,85.80431365966797,89.30441284179688,84.44357299804688,104.3224868774414,109.53956604003906,105.74020385742188,95.34978485107422,108.36194610595705,120.30127716064452,105.65033721923828,101.07303619384766,102.15152740478516,71.52975463867188,62.60030746459961,94.0249252319336,129.97360229492188,118.89440155029295,105.67422485351562,102.6628646850586,107.48196411132812
Mombasa County,Changamwe Sub County,26.48879051208496,24.515758514404297,23.62907600402832,23.1531925201416,31.37941551208496,40.44565200805664,37.55163192749024,36.777442932128906,40.11277389526367,41.28260803222656,44.74728393554688,36.98070907592773,32.520721435546875,33.33478164672852,26.704347610473636,26.977174758911133,41.22622299194336,43.53872299194336,39.772552490234375,36.92092514038086,37.49510955810547,40.9470100402832,42.38960647583008,38.03260803222656,28.455686569213867,22.879077911376957,20.773099899291992,19.95244598388672,25.69803047180176,27.43939971923828,29.17962074279785,28.024999618530277,27.63152313232422,26.19157600402832,25.96841049194336,28.861143112182617,27.37104606628418,24.81871032714844,27.88412094116211,27.863859176635746,41.8220100402832,42.17989349365234,41.20624923706055,41.99863815307617,36.41998672485352,36.12351608276367,38.52264022827149,37.4045524597168,27.5672550201416,24.345653533935547,23.48451042175293,24.6827449798584,44.753055572509766,42.73749542236328,40.531524658203125,42.37826156616211,37.30734252929688
Bomet County,Chepalungu Sub County,141.90760803222656,127.42893981933594,115.6316146850586,98.82096862792967,133.42623901367188,113.1538543701172,146.69383239746094,128.97691345214844,135.74356079101562,134.25489807128906,119.00407409667967,119.5411376953125,137.5927276611328,153.9049530029297,146.83338928222656,132.54026794433594,158.59645080566406,133.68336486816406,144.1292266845703,128.2493133544922,133.36529541015625,131.1803436279297,143.05247497558594,141.42263793945312,144.6684112548828,146.23707580566406,154.27728271484375,148.7421417236328,142.5138397216797,145.11412048339844,132.49876403808594,128.58958435058594,131.3859405517578,144.85977172851562,128.0285186767578,115.064697265625,125.00253295898438,140.4252166748047,158.94305419921875,148.5720672607422,140.91229248046875,138.4193115234375,133.8022918701172,121.97083282470705,144.48829650878906,142.09609985351562,123.69669342041016,120.56256866455078,152.3976287841797,118.27674102783205,119.78619384765624,143.1038055419922,170.39599609375,141.58021545410156,134.84300231933594,115.80661010742188,121.45396423339844
Trans Nzoia County,Cherangany Sub County,102.73766326904295,81.91809844970703,66.3879165649414,62.54660415649414,102.9511260986328,126.5239715576172,147.3209228515625,135.11805725097656,145.47967529296875,126.96951293945312,124.39221954345705,123.54264831542967,134.13272094726562,131.00830078125,110.56166076660156,90.04153442382812,126.27774047851562,130.4319610595703,125.48497772216795,131.6293487548828,134.67620849609375,135.89927673339844,149.7889404296875,129.6627655029297,114.54288482666016,92.35906982421876,82.45354461669922,91.83309936523438,129.73777770996094,154.6466827392578,127.5938491821289,145.72386169433594,126.44686126708984,135.47457885742188,143.9007110595703,124.1107940673828,103.16178894042967,92.26296997070312,85.9225082397461,80.22883605957031,126.01382446289062,143.0260772705078,135.75405883789062,138.78448486328125,151.38070678710938,143.70956420898438,131.7891845703125,119.7477798461914,117.19867706298828,88.06026458740234,76.58615112304688,97.24609375,147.0247344970703,147.36997985839844,142.60342407226562,148.98829650878906,131.9803466796875
Nandi County,Chesumei Sub County,139.77508544921875,117.6291732788086,103.43817901611328,93.81916046142578,121.26780700683594,126.68350982666016,138.92724609375,135.75128173828125,148.2369842529297,138.14073181152344,136.9061279296875,129.2278289794922,137.51422119140625,145.15911865234375,135.8303680419922,117.56279754638672,137.6894073486328,127.92023468017578,129.557373046875,130.7061767578125,142.33651733398438,144.82562255859375,162.67567443847656,143.99539184570312,140.9589080810547,121.70985412597656,117.75502014160156,123.1658706665039,135.38375854492188,145.88929748535156,132.10812377929688,131.8764190673828,117.39509582519533,138.30809020996094,146.93759155273438,129.38638305664062,120.0510482788086,127.56969451904295,126.4540557861328,115.674560546875,133.32774353027344,135.9700469970703,137.28741455078125,134.5142822265625,148.9874267578125,153.02545166015625,138.13894653320312,131.8516082763672,149.7920684814453,115.38844299316406,101.21321868896484,125.4347915649414,149.03018188476562,141.01939392089844,140.29537963867188,141.9493408203125,143.25961303710938
Garissa County,Dadaab Sub County,15.680721282958984,13.709206581115724,12.775053977966309,16.57134437561035,30.03492927551269,28.50178337097168,22.079349517822266,19.23530387878418,19.846921920776367,27.749494552612305,41.01456832885742,50.53701400756836,35.5408821105957,26.547101974487305,22.438060760498047,36.0323371887207,50.18159866333008,38.01133728027344,32.70700454711914,29.255224227905277,25.49554252624512,26.073850631713867,42.984413146972656,33.591880798339844,25.039003372192383,17.66799545288086,15.868873596191406,27.719900131225582,32.44457244873047,27.386455535888672,21.859230041503903,20.121410369873047,20.73118019104004,18.993486404418945,22.86294174194336,34.78947067260742,28.701194763183597,17.701852798461914,15.851240158081056,23.750776290893555,41.09080123901367,29.866378784179688,25.97831916809082,21.71601104736328,20.34832572937012,19.17450714111328,36.17305755615234,33.63454055786133,20.487043380737305,14.744811058044434,16.7813777923584,27.295753479003903,44.50285339355469,34.71853256225586,26.6801700592041,22.55086898803711,19.87098503112793
Wajir County,Eldas Sub County,11.734843254089355,10.340856552124023,10.596691131591797,16.553916931152344,21.826032638549805,18.9758243560791,16.408843994140625,15.933904647827148,16.360332489013672,28.17241477966309,57.08971786499024,57.73393630981445,27.982675552368164,19.102279663085938,17.42942237854004,30.36805534362793,41.75996017456055,28.489974975585938,23.086763381958008,19.79057502746582,18.85477638244629,18.41082191467285,29.511219024658203,20.47622299194336,14.279375076293944,11.243492126464844,14.235950469970703,23.678443908691406,28.56355857849121,21.911306381225582,16.58620834350586,16.658843994140625,16.08182144165039,15.08615016937256,15.868626594543455,19.869125366210938,14.982057571411133,9.979854583740234,10.584762573242188,16.145601272583008,30.60506629943848,21.5268497467041,18.37293243408203,16.77421760559082,15.266451835632324,17.227109909057617,24.93533706665039,20.5305118560791,11.916150093078612,9.325854301452637,15.714126586914062,33.831790924072266,44.56329345703125,30.580923080444336,21.358184814453125,18.67050170898437,16.64213752746582
Nairobi County,Embakasi Central Sub County,11.247159004211426,9.18484878540039,8.619696617126465,8.226325988769531,8.88162899017334,8.22651481628418,8.889392852783203,7.929544925689697,8.91136360168457,9.93087100982666,11.964015007019045,12.186363220214844,12.904356002807615,13.58409023284912,13.21742343902588,11.336362838745115,13.464015007019045,10.817234992980955,10.137879371643066,9.656817436218262,9.170454978942873,9.476515769958496,13.335227012634276,12.933334350585938,11.800700187683104,10.634848594665527,11.048483848571776,12.163825988769531,11.492424011230469,9.986363410949709,7.318939208984375,7.380302906036377,9.15000057220459,9.231060981750488,8.94412899017334,10.291666984558104,11.415288925170898,10.37445831298828,10.471860885620115,11.20075798034668,11.209280014038086,9.129545211791992,7.8393940925598145,7.250757694244385,7.700336933135986,8.792010307312012,10.664140701293944,11.661931991577148,9.83049201965332,8.648484230041504,8.332575798034668,10.644886016845703,11.541666984558104,8.259848594665527,6.249242782592773,6.873485088348389,7.902273654937744
Nairobi County,Embakasi East Sub County,52.98469543457031,34.50626754760742,23.187536239624023,21.903244018554688,33.606048583984375,37.72142791748047,36.37966537475586,26.26129722595215,26.839431762695312,34.42128372192383,61.97139358520508,60.27885818481445,68.16007995605469,70.02274322509766,63.51369857788086,59.12303161621094,67.44369506835938,52.51266479492188,46.539432525634766,37.03498458862305,33.528865814208984,29.24803352355957,42.451438903808594,44.54927062988281,38.42128372192383,41.20867538452149,49.225730895996094,54.24371337890625,51.06377410888672,49.90786743164063,33.88433074951172,26.956268310546875,24.22551155090332,24.78380012512207,24.295188903808597,39.46122360229492,51.47243881225586,42.3873405456543,36.4919319152832,38.98527908325195,47.90032958984375,35.69883346557617,29.60626602172852,21.89628219604492,21.803773880004883,24.15027618408203,34.928245544433594,35.275875091552734,26.36871337890625,21.0911808013916,23.575437545776367,42.1210823059082,68.89649963378906,47.06676483154297,29.645408630371094,23.46676445007324,22.37325096130371
Nairobi County,Embakasi North Sub County,10.625,8.036250114440918,5.925000190734863,6.1171875,8.603124618530273,8.864999771118164,8.292500495910645,7.140000343322754,7.3949995040893555,7.484375,13.2890625,12.28125,12.220312118530272,13.387499809265137,11.708749771118164,11.316250801086426,11.204687118530272,8.4765625,7.56749963760376,7.181250095367432,7.367500305175781,8.486249923706055,11.579687118530272,11.043749809265137,10.867307662963867,8.9975004196167,9.112500190734863,10.5390625,11.2578125,9.616250038146973,6.051249980926514,5.486250400543213,6.398749351501465,7.337500095367432,6.962500095367432,10.40625,10.49886417388916,8.566965103149414,7.55267858505249,7.931250095367432,9.173437118530272,8.154999732971191,6.49875020980835,6.256249904632568,6.072222232818604,6.6659088134765625,9.394444465637209,11.142187118530272,9.731249809265137,6.332500457763672,6.15500020980835,8.809374809265137,11.606249809265137,8.047500610351562,5.667500019073486,5.617499828338623,6.28000020980835
Nairobi County,Embakasi South Sub County,11.28169059753418,7.379225254058838,5.426056385040283,5.227112770080566,8.436619758605957,8.201055526733398,7.183098793029785,5.198239803314209,7.010211944580078,9.91945457458496,13.98415470123291,13.381690979003906,14.189701080322266,14.415844917297363,13.636972427368164,12.83204174041748,15.154048919677734,11.395686149597168,10.55704116821289,9.64295768737793,8.47957706451416,7.922535419464111,10.758362770080566,10.196477890014648,9.440140724182127,10.007041931152344,11.76302719116211,11.382041931152344,13.145686149597168,11.228873252868652,7.371830463409424,6.833098411560059,5.940493106842041,6.222711086273193,6.981954097747803,10.05528163909912,11.468950271606444,9.72962760925293,9.853118896484377,9.248943328857422,10.889965057373049,8.5595064163208,7.152112483978272,5.782394409179688,5.947574615478516,6.319462299346924,9.236699104309082,9.440140724182127,7.337587833404541,5.742957592010498,6.219367027282715,9.615317344665527,15.92869758605957,11.225704193115234,7.587324142456055,6.25774621963501,5.650351524353027
Nairobi County,Embakasi West Sub County,6.4817070960998535,5.203659057617188,4.334756374359131,4.314024448394775,5.35746955871582,4.410365581512451,4.579878330230713,4.352438926696777,5.0804877281188965,5.809451103210449,6.922255992889404,6.395731925964356,7.20807933807373,8.087804794311523,7.959146022796631,6.8664631843566895,7.355183124542236,5.307926654815674,4.976219654083252,5.296341419219971,5.153048992156982,5.121341228485107,7.040396213531494,7.7109761238098145,7.0680108070373535,5.9243903160095215,6.120121479034424,6.969511985778809,6.417683124542236,5.46158504486084,3.7420732975006095,3.723170518875122,4.090243816375732,5.02439022064209,4.667683124542236,5.621341705322266,7.206208229064941,5.976480484008789,5.195557117462158,5.084756374359131,5.9817070960998535,4.868292331695557,4.235365867614746,3.781097888946533,4.033197402954102,4.721729755401611,6.066395282745361,6.502286434173584,6.86128044128418,4.778658390045166,4.724390029907227,5.701981544494629,7.029725551605225,5.472560882568359,4.266463279724121,4.120121479034424,4.431097030639648
Nandi County,Emgwen Sub County,148.3108673095703,125.57707977294922,111.0543441772461,103.49864959716795,124.62802124023438,128.00320434570312,144.630859375,137.68063354492188,146.26771545410156,133.06900024414062,137.17138671875,132.9267578125,142.8859405517578,147.16490173339844,138.427734375,121.4240264892578,141.6305389404297,130.19351196289062,133.7627716064453,135.6959686279297,147.5747528076172,143.73252868652344,160.79310607910156,149.43495178222656,148.0056610107422,131.82339477539062,126.72919464111328,129.16787719726562,136.2801971435547,145.62950134277344,133.84912109375,137.69334411621094,123.21151733398438,140.1175079345703,148.07269287109375,133.32711791992188,127.88446044921876,136.26077270507812,137.73968505859375,127.45075225830078,135.8881378173828,139.40902709960938,142.1309356689453,140.90463256835938,151.088623046875,158.50123596191406,143.33229064941406,138.87246704101562,156.1668243408203,123.02654266357422,104.55501556396484,128.01651000976562,151.2405242919922,141.3282928466797,142.26779174804688,146.93772888183594,150.42941284179688
Vihiga County,Emuhaya Sub County,123.10985565185548,101.05987548828124,92.69839477539062,93.12456512451172,117.02555847167967,124.45406341552734,126.80252075195312,118.01750946044922,116.43067169189452,114.42121887207033,116.38813018798828,113.08914184570312,122.90730285644533,118.95406341552734,108.60518646240234,102.65406036376952,122.0593490600586,121.22111511230467,119.53543090820312,106.78488159179688,123.4760513305664,126.81343841552734,137.39671325683594,132.34600830078125,126.3223876953125,108.04768371582033,102.3099365234375,104.3190689086914,126.30821228027344,133.52500915527344,120.50546264648438,112.73682403564452,111.0158462524414,128.70413208007812,126.80899810791016,118.08830261230467,110.07372283935548,107.70738220214844,108.0305633544922,98.3001480102539,115.5789566040039,126.2959442138672,121.93270874023438,106.04642486572266,112.50871276855467,132.8577880859375,119.2326431274414,114.2092056274414,121.34471130371094,91.69383239746094,81.78123474121094,114.49273681640624,138.9676971435547,130.69271850585938,131.09706115722656,125.75251770019533,113.70027923583984
Trans Nzoia County,Endebess Sub County,118.53507995605467,100.95340728759766,87.5948257446289,81.21949005126953,110.1007308959961,126.51255798339844,138.29908752441406,125.28195190429688,143.1635284423828,133.78749084472656,130.5126190185547,130.29507446289062,136.47569274902344,134.9176788330078,118.46340942382812,97.14620208740234,122.5642547607422,123.08464813232422,114.0829849243164,117.52225494384766,128.8665313720703,129.28700256347656,158.11814880371094,143.7177276611328,122.61508178710938,101.49495697021484,93.838623046875,93.44901275634766,127.16043853759766,148.1343231201172,119.08856201171876,140.04171752929688,128.1088104248047,144.15846252441406,146.4830780029297,128.47479248046875,108.87616729736328,98.7688446044922,102.747314453125,93.31148529052734,128.74801635742188,139.07591247558594,128.632568359375,130.4038848876953,149.48509216308594,153.24838256835938,139.36801147460938,124.40885925292967,125.51618194580078,99.92901611328124,86.72171020507812,107.05104064941406,148.70278930664062,145.45680236816406,138.72955322265625,148.55377197265625,126.75550079345705
Garissa County,Fafi Sub County,23.75286674499512,19.35137176513672,18.22686004638672,23.44918632507324,37.05495071411133,36.01578140258789,29.10644149780273,26.46715545654297,31.801576614379883,46.21180725097656,58.57826232910156,57.92406463623047,44.91349411010742,36.50074768066406,31.75336265563965,46.76604843139648,61.59172821044922,52.11606597900391,44.54659652709961,40.45829391479492,36.36048889160156,36.7896842956543,53.19226837158203,43.23460388183594,32.43414306640625,23.2690372467041,21.49528312683105,37.67593383789063,43.13311004638672,37.77206039428711,30.91022300720215,28.535659790039062,27.41483688354492,23.856884002685547,30.094327926635746,49.957427978515625,40.692813873291016,26.018945693969727,22.43892478942871,34.485618591308594,57.2293701171875,43.867767333984375,37.639259338378906,32.246429443359375,29.77730369567871,27.220659255981445,47.96975326538086,41.51302337646485,29.827436447143555,21.07746124267578,21.24807357788086,30.34010124206543,48.50144958496094,38.53126907348633,31.064939498901367,28.692626953125,27.769975662231445
Tana River County,Galole Sub County,21.94639015197754,16.069717407226562,14.903874397277832,18.964448928833008,24.662914276123047,23.931846618652344,21.24240493774414,20.76283836364746,23.860519409179688,34.731109619140625,52.01783752441406,54.654884338378906,46.46080780029297,40.04410934448242,34.20711135864258,42.254127502441406,47.49517440795898,36.7337760925293,32.7353401184082,31.707002639770508,28.476463317871094,28.94410896301269,41.92783737182617,38.83478927612305,27.406932830810547,20.00754737854004,18.131250381469727,27.09564781188965,27.993148803710938,26.21182632446289,23.48966407775879,23.73448371887207,23.114255905151367,20.566255569458008,23.61818504333496,40.00107192993164,32.189598083496094,21.181415557861328,20.677248001098636,27.61979866027832,37.23169708251953,30.17034912109375,27.12232780456543,24.72391700744629,23.380050659179688,24.14295768737793,35.9936637878418,38.61631393432617,23.99056053161621,16.964200973510742,17.53742027282715,28.909297943115234,41.71125411987305,31.815034866333008,25.512487411499023,22.928447723388672,21.512584686279297
Kilifi County,Ganze Sub County,65.6393051147461,54.95873260498047,49.204471588134766,52.38184356689453,71.6507568359375,87.01820373535156,73.99187469482422,67.81824493408203,71.08673095703125,87.31150817871094,112.97349548339844,93.9879913330078,87.94375610351562,88.23320770263672,76.21575164794922,78.84874725341797,105.8818588256836,97.7400894165039,88.90607452392578,84.14448547363281,77.97492218017578,80.40985107421875,92.10926055908205,90.06531524658203,70.9148941040039,53.90298843383789,46.72891998291016,49.90015411376953,66.26362609863281,66.3817138671875,61.71148681640625,55.77630615234375,52.08614349365234,45.66355895996094,45.30877304077149,58.589500427246094,68.52637481689453,56.91475677490234,61.524505615234375,67.15194702148438,87.2462387084961,82.14651489257812,74.75796508789062,68.99899291992188,63.05330657958984,72.4306640625,91.30294799804688,84.46464538574219,59.852638244628906,49.89613342285156,48.109710693359375,52.00675582885742,88.8715591430664,85.4754409790039,79.96554565429688,73.35627746582031,62.13491821289063
